Region,Year,Avg Precipitation,Avg Max Temp
north-east,1968,660.7602577873255,31.889411772817294
north-east,1969,588.9418918918918,32.21824578276159
north-east,1970,725.0275946275946,31.947695721324077
north-east,1971,487.05590643274854,32.25893176693784
north-east,1972,546.639175856065,32.05489977984167
north-east,1973,547.0057870370371,32.10114100316524
north-east,1974,704.6298255813954,32.36263929462195
north-east,1975,493.1632236095346,32.1550608692156
north-east,1976,450.6620986238532,32.37184532818486
north-east,1977,697.9177631578947,31.83330298393499
north-east,1978,621.565170556553,31.93952299385885
north-east,1979,610.1033252720678,32.0355235733098
north-east,1980,658.8389261744967,31.96092031151496
north-east,1981,771.9577325939617,31.983906628030063
north-east,1982,440.0292325717633,32.193033110738135
north-east,1983,621.182430875576,32.33339722647277
north-east,1984,622.8814772071553,32.30135563662877
north-east,1985,549.5992022792022,32.08072268802345
north-east,1986,672.0229069767441,32.26837107695024
north-east,1987,688.7880691642652,32.06221862724937
north-east,1988,594.1217850851439,31.95934373798822
north-east,1989,501.47763975155283,32.324416816741156
north-east,1990,586.3278735632184,32.2896597608519
north-east,1991,481.3592865928659,32.27396182161231
north-east,1992,611.3227963525836,32.61028145158959
north-east,1993,709.7107427869859,31.90787357604737
north-east,1994,746.3783833435394,32.59500717855409
north-east,1995,665.7781981981982,32.28088259556938
north-east,1996,542.1547936893204,32.17340945952585
north-east,1997,577.7390168014934,32.15222264573002
north-east,1998,702.2963484945549,32.42405376471538
north-east,1999,595.6773801916933,32.26836025129787
north-east,2000,596.9378064516129,32.47773991019191
north-east,2001,685.5494645247658,32.35485104609665
north-east,2002,790.8445730824891,32.2739093598575
north-east,2003,462.0501594896332,32.468768641093476
north-east,2004,645.1386524822695,31.922045226016273
north-east,2005,626.54199318569,32.22889427658459
north-east,2006,546.3040076335877,32.747819676830595
north-east,2007,799.4996503496503,32.99357214339176
north-east,2008,624.9843607305936,32.32913763177088
north-east,2009,648.4806157354618,32.29272607250923
north-east,2010,777.58091954023,33.05342218315946
north-east,2011,633.1189976689976,31.9563331388192
north-east,2012,601.1342265529842,32.94036455656731
north-east,2013,660.9482424242425,32.79422484981947
north-east,2014,592.9547649301144,32.391015971300966
north-east,2015,593.9397135416667,33.29771176683612
north-east,2016,553.6839735099338,32.72224049139985
north-east,2017,735.1760342368046,32.065656641541864
north-east,2018,422.24467265725286,33.23241853203111
north-east,2019,546.8589707927676,33.4012975040365
north-east,2020,550.0981794538361,32.81908283959676
north-east,2021,642.9706192358367,32.65398011042057
north-east,2022,490.5107095046854,33.57041388311684
north-east,2023,754.59024,32.62034491870871
north-west,1819,736.5,32.1679332802324
north-west,1820,822.0,32.1679332802324
north-west,1821,909.0,32.1679332802324
north-west,1822,539.0,32.1679332802324
north-west,1823,750.0,32.1679332802324
north-west,1824,905.0,32.1679332802324
north-west,1825,412.0,32.1679332802324
north-west,1826,340.0,32.1679332802324
north-west,1827,669.0,32.1679332802324
north-west,1828,707.0,32.1679332802324
north-west,1829,913.0,32.1679332802324
north-west,1830,956.0,32.1679332802324
north-west,1837,862.0,32.1679332802324
north-west,1838,755.0,32.1679332802324
north-west,1839,700.0,32.1679332802324
north-west,1840,744.0,32.1679332802324
north-west,1841,976.0,32.1679332802324
north-west,1842,505.0,32.1679332802324
north-west,1843,923.0,32.1679332802324
north-west,1844,909.5,32.1679332802324
north-west,1845,796.0,32.1679332802324
north-west,1846,669.5,32.1679332802324
north-west,1847,536.5,32.1679332802324
north-west,1848,712.5,32.1679332802324
north-west,1849,674.0,32.1679332802324
north-west,1850,690.625,32.1679332802324
north-west,1851,823.0666666666667,32.1679332802324
north-west,1852,896.8666666666667,32.1679332802324
north-west,1853,728.2941176470588,32.1679332802324
north-west,1854,820.0526315789474,32.1679332802324
north-west,1855,677.0434782608696,32.1679332802324
north-west,1856,719.5769230769231,32.1679332802324
north-west,1857,454.5365853658537,32.1679332802324
north-west,1858,538.6585365853658,32.1679332802324
north-west,1859,713.2439024390244,32.1679332802324
north-west,1860,810.7948717948718,32.1679332802324
north-west,1861,754.6410256410256,32.1679332802324
north-west,1862,701.7179487179487,32.1679332802324
north-west,1863,640.4324324324324,32.1679332802324
north-west,1864,549.4,32.1679332802324
north-west,1865,556.9473684210526,32.1679332802324
north-west,1866,869.3260869565217,32.1679332802324
north-west,1867,887.2352941176471,32.1679332802324
north-west,1868,770.6078431372549,32.1679332802324
north-west,1869,774.1698113207547,32.1679332802324
north-west,1870,730.0528301886793,32.1679332802324
north-west,1871,639.7115384615385,32.1679332802324
north-west,1872,764.0413793103448,32.1679332802324
north-west,1873,658.9354838709677,32.1679332802324
north-west,1874,618.03125,32.1679332802324
north-west,1875,715.28125,32.1679332802324
north-west,1876,766.65625,32.1679332802324
north-west,1877,891.0454545454545,32.1679332802324
north-west,1878,802.9848484848485,32.1679332802324
north-west,1879,771.5072463768116,32.1679332802324
north-west,1880,869.3316455696203,32.11892400022063
north-west,1881,701.22,32.20124358422817
north-west,1882,864.0036363636364,32.25033449331908
north-west,1883,701.4344827586207,32.24145282229335
north-west,1884,763.233628318584,32.19030732341001
north-west,1885,688.3864406779661,32.148681304631296
north-west,1886,692.8508474576271,32.213088084292316
north-west,1887,552.3966386554622,32.198724317539416
north-west,1888,757.5235772357723,32.03073382525982
north-west,1889,719.8073170731708,32.05918910981267
north-west,1890,732.248,31.935842084055665
north-west,1891,758.65670995671,32.05605680299491
north-west,1892,613.6465553235909,32.222031542270564
north-west,1893,675.2537190082644,32.18455545840605
north-west,1894,816.4609053497942,32.133458247796284
north-west,1895,773.6802040816326,32.11646593491916
north-west,1896,731.4497120921305,32.08061901473448
north-west,1897,737.2257884972171,32.102458823229775
north-west,1898,772.0899115044248,32.16617977169361
north-west,1899,720.4471403812825,32.108330624557496
north-west,1900,787.510761589404,32.14222069956091
north-west,1901,793.117845659164,32.10170412884154
north-west,1902,757.2190625000001,32.08762932372441
north-west,1903,869.9456656346749,32.097668988708534
north-west,1904,651.8158850226929,32.17399298951362
north-west,1905,825.442945736434,32.13652449634922
north-west,1906,811.9145736434109,32.10985782968256
north-west,1907,671.3741887905605,32.096554914207154
north-west,1908,690.9836257309942,32.0936722682951
north-west,1909,819.9933139534884,32.05616797185287
north-west,1910,823.9760932944606,32.086506653986554
north-west,1911,581.9300142247511,32.24788415908714
north-west,1912,868.9416545718433,32.108040297233785
north-west,1913,745.0838577291382,32.032636246242646
north-west,1914,837.075956284153,32.10394694361085
north-west,1915,788.7487106017192,32.191774733520866
north-west,1916,842.601008645533,32.00429312852341
north-west,1917,715.2160294117648,32.16082975269478
north-west,1918,781.4747076023391,32.101368369814885
north-west,1919,688.2469629629629,32.14488340526255
north-west,1920,678.5023154848046,32.08637225909687
north-west,1921,582.6777777777778,32.19851180962108
north-west,1922,790.6199164345404,32.17904888022754
north-west,1923,836.822381635581,32.21606661463232
north-west,1924,782.3017045454545,32.14527011863588
north-west,1925,827.1278873239437,32.18376079368966
north-west,1926,908.5521262002743,32.11192450283105
north-west,1927,864.8741333333332,32.08349274859829
north-west,1928,808.6386804657179,32.15267023753407
north-west,1929,578.878431372549,32.1500738482777
north-west,1930,781.608762886598,32.15062116867792
north-west,1931,834.8099299065422,32.12856606994524
north-west,1932,757.9840596330275,32.21896730316151
north-west,1933,643.3207954545455,32.13990343331644
north-west,1934,649.2035187287174,32.138386857161365
north-west,1935,808.0967157417894,32.13115223288457
north-west,1936,829.6902105263157,32.08520394952616
north-west,1937,776.1476235741445,32.21399057116883
north-west,1938,765.1159406858202,32.13180390442578
north-west,1939,837.0876298394712,32.08939485060704
north-west,1940,836.0068224299066,31.925144872292826
north-west,1941,796.6093663911846,32.21208785946554
north-west,1942,671.4641613198901,32.10005836751418
north-west,1943,676.0952995391706,32.24376787649433
north-west,1944,850.5376376376377,32.2613300129535
north-west,1945,797.3318318318318,32.13044639541852
north-west,1946,784.8095723014256,32.14732771768801
north-west,1947,701.4868142444659,32.323519361136455
north-west,1948,772.2318307267709,32.143910900079014
north-west,1949,711.3801412180053,32.02520877944525
north-west,1950,848.8392285983067,31.93338759937198
north-west,1951,821.2034154090547,31.84936977214368
north-west,1952,824.1800630417652,32.32560773012613
north-west,1953,626.2622861586315,32.03240710912316
north-west,1954,900.5536723163842,31.839914779081834
north-west,1955,754.1444444444445,31.752375764609287
north-west,1956,848.55984,31.4998987283887
north-west,1957,844.7559935639581,32.37738558153086
north-west,1958,870.4376441515651,31.59148886227238
north-west,1959,462.50649452269175,32.468857597316706
north-west,1960,910.4003314001657,31.692122573187277
north-west,1961,946.7699004975125,32.06704169107453
north-west,1962,766.6505529225908,31.447147401144285
north-west,1963,675.711787665886,32.26603919557382
north-west,1964,621.5610591900312,32.32099419246799
north-west,1965,950.9452360515021,31.313128997275044
north-west,1966,968.254584404456,32.01913877311618
north-west,1967,879.5058776806989,31.763750604419208
north-west,1968,828.7529691211402,31.900869261697746
north-west,1969,736.2438485804416,32.22192561306384
north-west,1970,892.2937074829931,31.77980919678934
north-west,1971,599.3854346123727,32.009119141430546
north-west,1972,688.7847286821706,31.98296176478173
north-west,1973,711.707626459144,32.0844239766599
north-west,1974,855.065170407315,31.951286295654143
north-west,1975,651.1912840466927,32.238715131087545
north-west,1976,590.322695035461,32.37312677503881
north-west,1977,785.8638110488391,31.63400422629253
north-west,1978,775.9862392494136,31.824688983836257
north-west,1979,815.4538759689923,31.726267294579824
north-west,1980,850.968454258675,31.656253899246067
north-west,1981,978.1787878787878,31.779773413120413
north-west,1982,716.8338414634146,32.017176734703675
north-west,1983,796.6011700468018,32.23835383045646
north-west,1984,873.9852564102565,32.023957969165416
north-west,1985,782.2204988308652,31.91042650843848
north-west,1986,847.421669341894,32.19510396911592
north-west,1987,881.1174703557313,31.81856338194582
north-west,1988,881.3312297734627,31.556220182844942
north-west,1989,708.0782061369001,32.13537530366938
north-west,1990,844.1823575949367,32.40898292031835
north-west,1991,687.2628205128206,32.083710960448215
north-west,1992,817.0578772802654,32.656767451999556
north-west,1993,927.9984087102179,31.553439431614336
north-west,1994,927.6729752770673,32.601012516746835
north-west,1995,808.0319131161236,32.308864228227414
north-west,1996,644.3500428449015,32.127667251194545
north-west,1997,722.7429565217392,32.1007241881566
north-west,1998,1009.4580246913581,32.11636659118894
north-west,1999,822.1042805100183,32.06697627705752
north-west,2000,794.7623947614593,32.35825770511114
north-west,2001,919.8723,32.25940908963126
north-west,2002,1010.4423924449108,32.44480918986785
north-west,2003,669.5022604951561,32.70352697422947
north-west,2004,877.3248513674197,31.92245132347414
north-west,2005,795.5996495327104,32.14007713794407
north-west,2006,767.3580378250591,32.70030137607195
north-west,2007,999.2363929146538,32.310236567775036
north-west,2008,801.3034534534535,32.16055671705065
north-west,2009,792.738781575037,32.63323988106522
north-west,2010,808.6463810930576,32.77322073848877
north-west,2011,755.6797235023041,31.90272796895819
north-west,2012,777.4288961038961,32.634048337573496
north-west,2013,734.2226851851851,32.72197537227055
north-west,2014,777.4938211382114,32.146025760430966
north-west,2015,832.5443365695793,32.915925095834154
north-west,2016,716.0971653543307,32.34681077459611
north-west,2017,912.3289950576606,32.06002950475257
north-west,2018,573.2087027914614,32.965000288123754
north-west,2019,773.502023608769,33.27801412550284
north-west,2020,729.0366220735787,32.61861255803247
north-west,2021,784.6546474358975,32.41579023837756
north-west,2022,698.817571884984,33.34710698931001
north-west,2023,1071.8069169960474,32.30208362231121
south-east,1851,816.6,32.1679332802324
south-east,1852,682.0,32.1679332802324
south-east,1853,724.2,32.1679332802324
south-east,1854,817.2,32.1679332802324
south-east,1855,674.2,32.1679332802324
south-east,1856,671.0,32.1679332802324
south-east,1857,500.2,32.1679332802324
south-east,1858,686.0,32.1679332802324
south-east,1859,648.2,32.1679332802324
south-east,1860,754.8,32.1679332802324
south-east,1861,761.8,32.1679332802324
south-east,1862,789.6,32.1679332802324
south-east,1863,658.2,32.1679332802324
south-east,1864,587.0,32.1679332802324
south-east,1865,554.0,32.1679332802324
south-east,1866,821.4444444444445,32.08617032906964
south-east,1867,855.7555555555556,32.2417258846252
south-east,1868,730.3555555555555,32.68617032906965
south-east,1869,649.6888888888889,32.15283699573631
south-east,1870,731.3333333333334,31.97505921795853
south-east,1871,556.4000000000001,31.90839255129187
south-east,1872,526.8,32.26394810684742
south-east,1873,795.3111111111111,31.686170329069643
south-east,1874,538.4444444444445,31.819503662402976
south-east,1875,912.0,32.1679332802324
south-east,1876,873.2,32.1679332802324
south-east,1877,768.4666666666667,32.175059217958534
south-east,1878,799.8444444444444,31.686170329069643
south-east,1879,802.1666666666666,31.757868016836124
south-east,1880,874.3023255813954,32.013345696917135
south-east,1881,760.6231884057971,32.38029174280405
south-east,1882,906.2071428571428,31.77844400305219
south-east,1883,697.0277777777778,31.982554584641335
south-east,1884,709.1657894736842,32.1252060949356
south-east,1885,781.8988235294117,31.92973014984938
south-east,1886,794.9670103092784,32.23924119112909
south-east,1887,687.672380952381,32.10237963601315
south-east,1888,860.12,31.949101953802188
south-east,1889,811.4065217391304,32.03659488193869
south-east,1890,866.9000000000001,31.933610272577383
south-east,1891,861.1470588235294,32.129086716680774
south-east,1892,772.9491666666667,32.40277495353668
south-east,1893,812.8912751677852,32.05663708799735
south-east,1894,912.1489655172414,32.16642294089801
south-east,1895,852.8485714285714,32.1013690002075
south-east,1896,846.4188811188811,31.816052166921306
south-east,1897,889.2192052980133,31.971993330009095
south-east,1898,836.8416216216217,32.004934005832666
south-east,1899,834.8865591397849,32.01084188666527
south-east,1900,872.4641025641026,32.12915330776457
south-east,1901,853.6204819277109,32.0699730421475
south-east,1902,835.9707317073171,31.93290055973113
south-east,1903,784.080239520958,32.09293008884541
south-east,1904,762.0091954022989,32.067200907347484
south-east,1905,828.694670846395,32.106632760596185
south-east,1906,859.6024024024023,32.13484319253424
south-east,1907,782.6724233983288,31.966387693146185
south-east,1908,780.9420103092783,32.03119393547995
south-east,1909,868.2088311688312,31.925972589936418
south-east,1910,869.0643067846607,32.10712148270205
south-east,1911,680.0220408163265,32.17448280610093
south-east,1912,878.5970350404313,32.111288538014634
south-east,1913,833.7438388625593,31.939215272641196
south-east,1914,863.7903073286052,32.014545259799725
south-east,1915,880.5572104018913,32.05528300618215
south-east,1916,873.2417633410673,32.031007063613394
south-east,1917,805.3358024691358,32.064058521707665
south-east,1918,780.6583850931677,32.071628519646914
south-east,1919,857.7261954261954,32.047660793905465
south-east,1920,798.6908722109533,32.089533552193345
south-east,1921,692.3459706959708,32.156418751873936
south-east,1922,987.8672853828306,32.12536421739584
south-east,1923,836.2311244979919,32.13068214384032
south-east,1924,917.3134874759153,32.028652100109625
south-east,1925,841.8033797216699,32.152594911717905
south-east,1926,921.648418972332,32.13484342599947
south-east,1927,918.7548802946593,32.09780559551356
south-east,1928,810.3721008403362,32.108183589605076
south-east,1929,732.7837579617834,32.18218317525906
south-east,1930,926.3623326959847,32.16006483020794
south-east,1931,864.8943201376936,32.11001406177585
south-east,1932,825.7609375,32.15779744822659
south-east,1933,775.8791390728477,32.140696416121045
south-east,1934,745.245238095238,32.12981143260847
south-east,1935,886.3756535947713,32.17694156048776
south-east,1936,935.5842532467533,32.14120849866528
south-east,1937,854.8807291666667,32.149487622307866
south-east,1938,819.6183157894737,32.08942647533889
south-east,1939,991.8152912621359,32.06703765109772
south-east,1940,965.0406436233611,32.0018906919989
south-east,1941,986.8020642201835,32.06091799214834
south-east,1942,730.3531914893617,32.02186985845747
south-east,1943,712.8112789526687,32.22858947647354
south-east,1944,924.3472919418758,32.176955651267086
south-east,1945,833.7790055248619,32.10432389104765
south-east,1946,862.3648387096773,32.111511563056865
south-east,1947,771.9879999999999,32.328987179329104
south-east,1948,815.3453319502075,31.917625056307152
south-east,1949,694.0113636363636,32.23134857000629
south-east,1950,873.8774291497976,32.19690616214326
south-east,1951,764.2085714285714,31.977589590116143
south-east,1952,902.2446846846847,32.51160710117418
south-east,1953,647.2527910685806,31.964194584825165
south-east,1954,938.269265639166,31.875427878349605
south-east,1955,863.8603231597846,31.824068356537165
south-east,1956,877.6089047195014,31.58983765106325
south-east,1957,844.4809233449478,32.666211220547225
south-east,1958,944.6170731707317,31.927639521065597
south-east,1959,692.9357203032855,32.1945140235858
south-east,1960,847.6757682177348,31.886365948013218
south-east,1961,851.5127118644068,31.926369841419845
south-east,1962,745.4389958158996,32.097847541755236
south-east,1963,771.4029968454258,32.060782131302595
south-east,1964,692.5707465277778,32.215925649087396
south-east,1965,1016.2084075173095,32.01444307992303
south-east,1966,1009.644918699187,32.18686519808669
south-east,1967,832.8782337198929,32.11242065004861
south-east,1968,881.3436578171091,31.77172234041627
south-east,1969,791.2222488038277,32.0241852282694
south-east,1970,961.1248098859317,31.866418268943843
south-east,1971,720.6539074960127,32.161690863612115
south-east,1972,716.215078125,32.046568444571996
south-east,1973,776.7702995008319,31.889430736836722
south-east,1974,963.8943502824859,32.1975965648687
south-east,1975,780.7871287128713,31.886648964292018
south-east,1976,702.6701309328969,32.295102082554195
south-east,1977,898.1356444444444,31.818690976484614
south-east,1978,877.520253164557,31.635909096570366
south-east,1979,884.6582336706532,31.846198359721516
south-east,1980,892.8790476190477,32.13343885775784
south-east,1981,1023.3970472440946,31.872643458309923
south-east,1982,756.0991652754591,31.951141468112414
south-east,1983,817.4570702794242,32.65119058363809
south-east,1984,858.3240423797881,32.45501359198447
south-east,1985,808.8693266832918,32.05290674281047
south-east,1986,914.3125105663567,32.047127877798715
south-east,1987,950.1516709511568,31.919709694526674
south-east,1988,941.9562109025916,32.11133161971639
south-east,1989,802.4826784282278,32.09453777854744
south-east,1990,836.2796928327646,32.11453999992644
south-east,1991,731.7879867439933,32.187472144424824
south-east,1992,847.8225557461407,32.43016221851875
south-east,1993,890.6801608579088,31.922719882667106
south-east,1994,872.4200683176772,32.38243986342707
south-east,1995,969.3907649253731,32.322532790645475
south-east,1996,779.3311336717428,31.964646880740037
south-east,1997,772.3378109452736,31.860334725504124
south-east,1998,926.793447037702,32.465443940306116
south-east,1999,881.3476510067114,32.13710113707315
south-east,2000,867.429090909091,32.1989096836429
south-east,2001,967.3383858267717,32.206670754688794
south-east,2002,1066.7814729574222,32.26078445718668
south-east,2003,664.9680914512923,32.734312943498175
south-east,2004,849.5338833883388,31.982530280859226
south-east,2005,864.9454753722795,32.31398659080543
south-east,2006,831.05,32.48509467499485
south-east,2007,975.103459119497,32.5722002736378
south-east,2008,821.6325418994413,31.96399418699156
south-east,2009,884.1069321533923,32.22248668572053
south-east,2010,938.9040935672515,32.43969265023278
south-east,2011,805.5595774647888,32.252169725469905
south-east,2012,848.9826893353942,32.68457399386961
south-east,2013,876.3407465007775,32.83610509205745
south-east,2014,756.2146379044684,32.355505660823326
south-east,2015,716.512389380531,33.0603866859555
south-east,2016,835.7519607843137,32.21494985115507
south-east,2017,870.448245614035,32.38955645098315
south-east,2018,706.6928925619835,32.64345913247729
south-east,2019,760.4966371681415,32.93967948704659
south-east,2020,804.6635922330097,32.47636986244249
south-east,2021,897.2729818780889,32.03341874047342
south-east,2022,769.9777059773829,32.9473288772043
south-east,2023,908.9357976653697,32.70766779255485
south-west,1825,646.0,32.1679332802324
south-west,1826,524.0,32.1679332802324
south-west,1827,772.0,32.1679332802324
south-west,1828,501.0,32.1679332802324
south-west,1829,602.0,32.1679332802324
south-west,1830,652.0,32.1679332802324
south-west,1831,763.0,32.1679332802324
south-west,1832,454.0,32.1679332802324
south-west,1833,787.0,32.1679332802324
south-west,1834,705.3333333333334,32.1679332802324
south-west,1835,543.0,32.1679332802324
south-west,1836,674.0,32.1679332802324
south-west,1837,705.0,32.1679332802324
south-west,1838,811.0,32.1679332802324
south-west,1839,620.0,32.1679332802324
south-west,1840,579.0,32.1679332802324
south-west,1841,612.0,32.1679332802324
south-west,1842,676.0,32.1679332802324
south-west,1843,661.6,32.1679332802324
south-west,1844,798.3333333333334,32.1679332802324
south-west,1845,893.3333333333334,32.1679332802324
south-west,1846,846.0,32.1679332802324
south-west,1847,814.7777777777778,32.1679332802324
south-west,1848,935.4615384615385,32.1679332802324
south-west,1849,734.5333333333333,32.1679332802324
south-west,1850,736.6666666666666,32.1679332802324
south-west,1851,839.5833333333334,32.1679332802324
south-west,1852,817.2083333333334,32.1679332802324
south-west,1853,792.0,32.1679332802324
south-west,1854,785.1428571428571,32.1679332802324
south-west,1855,699.0,32.1679332802324
south-west,1856,817.0333333333333,32.1679332802324
south-west,1857,560.2333333333333,32.1679332802324
south-west,1858,677.3666666666667,32.1679332802324
south-west,1859,727.875,32.1679332802324
south-west,1860,834.3461538461538,32.1679332802324
south-west,1861,658.1066666666667,32.1679332802324
south-west,1862,739.5357142857143,32.1679332802324
south-west,1863,693.06875,32.1679332802324
south-west,1864,656.7371428571429,32.1679332802324
south-west,1865,629.2363636363636,32.1679332802324
south-west,1866,857.4137931034483,32.1679332802324
south-west,1867,907.1290322580645,32.1679332802324
south-west,1868,737.9705882352941,32.1679332802324
south-west,1869,763.578947368421,32.1679332802324
south-west,1870,739.2837209302326,32.29965731370996
south-west,1871,711.2297872340426,32.11823399171187
south-west,1872,794.2255319148936,32.25014888532889
south-west,1873,678.2978723404256,32.15227654490336
south-west,1874,710.6867924528302,32.210652779091554
south-west,1875,773.7446808510638,32.28844675766931
south-west,1876,781.2150943396226,32.23450435342241
south-west,1877,855.1703703703703,32.28882711132629
south-west,1878,883.672,31.986498617813805
south-west,1879,852.1811594202899,32.14660381471168
